Data,Hora,kWh fornecido
14/05/2024,4,798.84
14/05/2024,5,798.84
14/05/2024,6,799.56
14/05/2024,7,799.92
14/05/2024,8,799.56
14/05/2024,9,799.92
14/05/2024,10,799.56
14/05/2024,11,798.84
14/05/2024,12,799.92
14/05/2024,13,799.92
14/05/2024,14,799.2
14/05/2024,15,798.48
14/05/2024,16,799.56
14/05/2024,17,798.48
14/05/2024,18,799.56
14/05/2024,19,801
14/05/2024,20,801
14/05/2024,21,801
14/05/2024,22,801
14/05/2024,23,800.64
14/05/2024,24,802.08
15/05/2024,1,801.36
15/05/2024,2,800.64
15/05/2024,3,799.92
15/05/2024,4,799.92
15/05/2024,5,799.92
15/05/2024,6,798.48
15/05/2024,7,799.56
15/05/2024,8,801
15/05/2024,9,800.64
15/05/2024,10,800.64
15/05/2024,11,799.92
15/05/2024,12,801.36
15/05/2024,13,800.64
15/05/2024,14,799.92
15/05/2024,15,800.28
15/05/2024,16,799.92
15/05/2024,17,802.8
15/05/2024,18,801.72
15/05/2024,19,802.08
15/05/2024,20,802.08
15/05/2024,21,801.72
15/05/2024,22,801.72
15/05/2024,23,802.08
15/05/2024,24,802.08
16/05/2024,1,801.72
16/05/2024,2,802.08
16/05/2024,3,802.44
16/05/2024,4,802.08
16/05/2024,5,801
16/05/2024,6,624.6
16/05/2024,7,15.48
16/05/2024,8,15.48
16/05/2024,9,11.52
16/05/2024,10,6.12
16/05/2024,11,6.12
16/05/2024,12,05.04
16/05/2024,13,5.4
16/05/2024,14,5.76
16/05/2024,15,5.4
16/05/2024,16,6.12
16/05/2024,17,6.12
16/05/2024,18,6.12
16/05/2024,19,27.36
16/05/2024,20,591.12
16/05/2024,21,906.48
16/05/2024,22,912.6
16/05/2024,23,916.92
16/05/2024,24,924.48
17/05/2024,1,925.2
17/05/2024,2,921.24
17/05/2024,3,917.28
17/05/2024,4,916.2
17/05/2024,5,915.48
17/05/2024,6,909.36
17/05/2024,7,907.2
17/05/2024,8,911.52
17/05/2024,9,912.6
17/05/2024,10,911.16
17/05/2024,11,911.16
17/05/2024,12,913.68
17/05/2024,13,916.92
17/05/2024,14,915.84
17/05/2024,15,915.48
17/05/2024,16,915.48
17/05/2024,17,915.48
17/05/2024,18,916.2
17/05/2024,19,917.64
17/05/2024,20,918.36
17/05/2024,21,915.84
17/05/2024,22,916.56
17/05/2024,23,915.84
17/05/2024,24,916.2
18/05/2024,1,915.84
18/05/2024,2,915.48
18/05/2024,3,914.4
18/05/2024,4,914.76
18/05/2024,5,914.4
18/05/2024,6,914.4
18/05/2024,7,915.12
18/05/2024,8,915.84
18/05/2024,9,916.2
18/05/2024,10,916.56
18/05/2024,11,917.28
18/05/2024,12,916.2
18/05/2024,13,918.36
18/05/2024,14,916.56
18/05/2024,15,916.2
18/05/2024,16,915.84
18/05/2024,17,915.48
18/05/2024,18,916.2
18/05/2024,19,918.36
18/05/2024,20,919.08
18/05/2024,21,918
18/05/2024,22,917.64
18/05/2024,23,917.64
18/05/2024,24,918
19/05/2024,1,918.72
19/05/2024,2,919.8
19/05/2024,3,917.28
19/05/2024,4,918
19/05/2024,5,917.64
19/05/2024,6,918
19/05/2024,7,919.8
19/05/2024,8,919.8
19/05/2024,9,918.36
19/05/2024,10,917.64
19/05/2024,11,917.64
19/05/2024,12,916.92
19/05/2024,13,917.64
19/05/2024,14,919.44
19/05/2024,15,922.68
19/05/2024,16,924.48
19/05/2024,17,918.36
19/05/2024,18,918.72
19/05/2024,19,919.8
19/05/2024,20,919.8
19/05/2024,21,919.8
19/05/2024,22,919.08
19/05/2024,23,919.8
19/05/2024,24,919.44
20/05/2024,1,920.16
20/05/2024,2,920.88
20/05/2024,3,921.96
20/05/2024,4,922.68
20/05/2024,5,921.96
20/05/2024,6,921.6
20/05/2024,7,922.32
20/05/2024,8,922.32
20/05/2024,9,922.32
20/05/2024,10,922.68
20/05/2024,11,920.88
20/05/2024,12,921.6
20/05/2024,13,919.8
20/05/2024,14,919.08
20/05/2024,15,919.8
20/05/2024,16,919.44
20/05/2024,17,918
20/05/2024,18,920.16
20/05/2024,19,920.52
20/05/2024,20,921.6
20/05/2024,21,920.52
20/05/2024,22,921.96
20/05/2024,23,921.6
20/05/2024,24,920.52
21/05/2024,1,921.6
21/05/2024,2,920.16
21/05/2024,3,921.24
21/05/2024,4,921.24
21/05/2024,5,920.16
21/05/2024,6,918.36
21/05/2024,7,919.8
21/05/2024,8,920.52
21/05/2024,9,920.52
21/05/2024,10,919.8
21/05/2024,11,919.44
21/05/2024,12,920.52
21/05/2024,13,919.44
21/05/2024,14,920.16
21/05/2024,15,919.44
21/05/2024,16,919.08
21/05/2024,17,919.08
21/05/2024,18,920.16
21/05/2024,19,921.24
21/05/2024,20,919.8
21/05/2024,21,920.16
21/05/2024,22,919.8
21/05/2024,23,920.88
21/05/2024,24,923.04
22/05/2024,1,921.6
22/05/2024,2,921.24
22/05/2024,3,921.96
22/05/2024,4,921.24
22/05/2024,5,920.52
22/05/2024,6,919.8
22/05/2024,7,920.16
22/05/2024,8,920.88
22/05/2024,9,921.24
22/05/2024,10,920.88
22/05/2024,11,914.4
22/05/2024,12,914.76
22/05/2024,13,914.4
22/05/2024,14,913.68
22/05/2024,15,913.68
22/05/2024,16,912.96
22/05/2024,17,914.4
22/05/2024,18,914.76
22/05/2024,19,915.84
22/05/2024,20,915.48
22/05/2024,21,915.48
22/05/2024,22,915.48
22/05/2024,23,915.12
22/05/2024,24,915.84
23/05/2024,1,915.12
23/05/2024,2,915.12
23/05/2024,3,915.48
23/05/2024,4,914.04
23/05/2024,5,915.12
23/05/2024,6,915.12
23/05/2024,7,916.2
23/05/2024,8,915.84
23/05/2024,9,477
23/05/2024,10,671.04
23/05/2024,11,913.32
23/05/2024,12,914.4
23/05/2024,13,914.4
23/05/2024,14,912.6
23/05/2024,15,913.68
23/05/2024,16,914.04
23/05/2024,17,914.04
23/05/2024,18,914.76
23/05/2024,19,915.12
23/05/2024,20,914.4
23/05/2024,21,915.12
23/05/2024,22,916.2
23/05/2024,23,916.56
23/05/2024,24,916.56
24/05/2024,1,915.84
24/05/2024,2,916.92
24/05/2024,3,916.2
24/05/2024,4,916.2
24/05/2024,5,916.2
24/05/2024,6,916.2
24/05/2024,7,917.28
24/05/2024,8,918.36
24/05/2024,9,916.56
24/05/2024,10,916.92
24/05/2024,11,915.48
24/05/2024,12,916.56
24/05/2024,13,916.56
24/05/2024,14,916.56
24/05/2024,15,916.2
24/05/2024,16,915.48
24/05/2024,17,915.84
24/05/2024,18,916.2
24/05/2024,19,916.56
24/05/2024,20,916.2
24/05/2024,21,916.56
24/05/2024,22,916.56
24/05/2024,23,915.84
24/05/2024,24,915.12
25/05/2024,1,914.76
25/05/2024,2,914.76
25/05/2024,3,915.12
25/05/2024,4,914.04
25/05/2024,5,915.84
25/05/2024,6,914.76
25/05/2024,7,915.84
25/05/2024,8,915.12
25/05/2024,9,914.4
25/05/2024,10,914.76
25/05/2024,11,915.12
25/05/2024,12,914.4
25/05/2024,13,914.76
25/05/2024,14,914.04
25/05/2024,15,914.76
25/05/2024,16,914.04
25/05/2024,17,914.76
25/05/2024,18,915.48
25/05/2024,19,916.56
25/05/2024,20,915.12
25/05/2024,21,914.76
25/05/2024,22,915.48
25/05/2024,23,914.76
25/05/2024,24,914.4
26/05/2024,1,912.96
26/05/2024,2,913.68
26/05/2024,3,913.68
26/05/2024,4,912.24
26/05/2024,5,912.24
26/05/2024,6,913.32
26/05/2024,7,913.32
26/05/2024,8,911.88
26/05/2024,9,912.6
26/05/2024,10,913.32
26/05/2024,11,911.88
26/05/2024,12,912.96
26/05/2024,13,914.04
26/05/2024,14,910.8
26/05/2024,15,726.12
26/05/2024,16,911.88
26/05/2024,17,918.36
26/05/2024,18,919.08
26/05/2024,19,920.16
26/05/2024,20,919.8
26/05/2024,21,919.08
26/05/2024,22,920.52
26/05/2024,23,920.52
26/05/2024,24,920.52
27/05/2024,1,920.88
27/05/2024,2,920.88
27/05/2024,3,921.24
27/05/2024,4,920.88
27/05/2024,5,920.88
27/05/2024,6,920.88
27/05/2024,7,922.32
27/05/2024,8,920.88
27/05/2024,9,921.6
27/05/2024,10,920.88
27/05/2024,11,919.8
27/05/2024,12,921.24
27/05/2024,13,920.16
27/05/2024,14,920.16
27/05/2024,15,920.16
27/05/2024,16,919.44
27/05/2024,17,919.44
27/05/2024,18,921.96
27/05/2024,19,921.6
27/05/2024,20,920.52
27/05/2024,21,921.6
27/05/2024,22,921.96
27/05/2024,23,921.96
27/05/2024,24,923.04
28/05/2024,1,921.24
28/05/2024,2,921.6
28/05/2024,3,922.32
28/05/2024,4,921.96
28/05/2024,5,920.88
28/05/2024,6,921.6
28/05/2024,7,921.6
28/05/2024,8,922.32
28/05/2024,9,923.04
28/05/2024,10,920.88
28/05/2024,11,920.88
28/05/2024,12,921.96
28/05/2024,13,921.96
28/05/2024,14,919.8
28/05/2024,15,920.88
28/05/2024,16,921.24
28/05/2024,17,921.24
28/05/2024,18,921.24
28/05/2024,19,921.6
28/05/2024,20,923.04
28/05/2024,21,922.32
28/05/2024,22,922.32
28/05/2024,23,923.4
28/05/2024,24,923.4
29/05/2024,1,921.6
29/05/2024,2,922.32
29/05/2024,3,922.32
29/05/2024,4,923.04
29/05/2024,5,922.32
29/05/2024,6,922.32
29/05/2024,7,922.32
29/05/2024,8,922.68
29/05/2024,9,920.16
29/05/2024,10,912.24
29/05/2024,11,910.44
29/05/2024,12,910.44
29/05/2024,13,911.16
29/05/2024,14,909.72
29/05/2024,15,910.08
29/05/2024,16,909.36
29/05/2024,17,909.36
29/05/2024,18,911.16
29/05/2024,19,911.52
29/05/2024,20,911.52
29/05/2024,21,911.16
29/05/2024,22,910.8
29/05/2024,23,911.52
29/05/2024,24,912.6
30/05/2024,1,912.6
30/05/2024,2,910.8
30/05/2024,3,910.08
30/05/2024,4,910.08
30/05/2024,5,910.08
30/05/2024,6,910.44
30/05/2024,7,911.52
30/05/2024,8,911.52
30/05/2024,9,909.36
30/05/2024,10,910.8
30/05/2024,11,910.08
30/05/2024,12,909.72
30/05/2024,13,910.08
30/05/2024,14,908.28
30/05/2024,15,909
30/05/2024,16,908.64
30/05/2024,17,909
30/05/2024,18,910.44
30/05/2024,19,910.8
30/05/2024,20,912.24
30/05/2024,21,911.52
30/05/2024,22,912.6
30/05/2024,23,911.88
30/05/2024,24,911.52
31/05/2024,1,911.52
31/05/2024,2,911.52
31/05/2024,3,912.24
31/05/2024,4,913.32
31/05/2024,5,910.44
31/05/2024,6,910.44
31/05/2024,7,911.16
31/05/2024,8,910.44
31/05/2024,9,911.16
31/05/2024,10,910.44
31/05/2024,11,909.36
31/05/2024,12,910.44
31/05/2024,13,910.08
31/05/2024,14,908.28
31/05/2024,15,908.28
31/05/2024,16,908.64
31/05/2024,17,909.72
31/05/2024,18,910.44
31/05/2024,19,911.16
31/05/2024,20,911.16
31/05/2024,21,910.8
31/05/2024,22,910.8
31/05/2024,23,910.44
31/05/2024,24,912.24
01/06/2024,1,911.52
01/06/2024,2,911.16
01/06/2024,3,910.44
01/06/2024,4,911.16
01/06/2024,5,909.36
01/06/2024,6,909
01/06/2024,7,909.72
01/06/2024,8,909.36
01/06/2024,9,909.72
01/06/2024,10,910.08
01/06/2024,11,910.44
01/06/2024,12,910.08
01/06/2024,13,909.72
01/06/2024,14,910.08
01/06/2024,15,909.36
01/06/2024,16,909.36
01/06/2024,17,907.56
01/06/2024,18,909
01/06/2024,19,909
01/06/2024,20,910.08
01/06/2024,21,909.72
01/06/2024,22,910.08
01/06/2024,23,910.08
01/06/2024,24,911.52
02/06/2024,1,910.44
02/06/2024,2,910.08
02/06/2024,3,910.08
02/06/2024,4,909.72
02/06/2024,5,909.36
02/06/2024,6,909
02/06/2024,7,909.36
02/06/2024,8,909.36
02/06/2024,9,911.52
02/06/2024,10,909.36
02/06/2024,11,909.36
02/06/2024,12,909
02/06/2024,13,909
02/06/2024,14,909
02/06/2024,15,908.28
02/06/2024,16,907.56
02/06/2024,17,907.92
02/06/2024,18,910.08
02/06/2024,19,910.08
02/06/2024,20,909.36
02/06/2024,21,909.36
02/06/2024,22,909.36
02/06/2024,23,909.72
02/06/2024,24,909.72
03/06/2024,1,908.64
03/06/2024,2,909.72
03/06/2024,3,908.64
03/06/2024,4,908.64
03/06/2024,5,908.64
03/06/2024,6,909
03/06/2024,7,909
03/06/2024,8,909
03/06/2024,9,909
03/06/2024,10,908.28
03/06/2024,11,909
03/06/2024,12,907.92
03/06/2024,13,907.92
03/06/2024,14,907.92
03/06/2024,15,907.92
03/06/2024,16,908.28
03/06/2024,17,907.56
03/06/2024,18,909
03/06/2024,19,909
03/06/2024,20,908.64
03/06/2024,21,909.72
03/06/2024,22,909.36
03/06/2024,23,909.72
03/06/2024,24,909
04/06/2024,1,907.92
04/06/2024,2,907.92
04/06/2024,3,908.64
04/06/2024,4,908.64
04/06/2024,5,907.56
04/06/2024,6,908.28
04/06/2024,7,907.56
04/06/2024,8,907.92
04/06/2024,9,907.2
04/06/2024,10,907.2
04/06/2024,11,906.84
04/06/2024,12,906.84
04/06/2024,13,906.84
04/06/2024,14,906.84
04/06/2024,15,906.12
04/06/2024,16,906.84
04/06/2024,17,907.2
04/06/2024,18,907.56
04/06/2024,19,907.2
04/06/2024,20,909
04/06/2024,21,907.56
04/06/2024,22,907.92
04/06/2024,23,907.92
04/06/2024,24,907.92
05/06/2024,1,907.92
05/06/2024,2,907.2
05/06/2024,3,907.2
05/06/2024,4,907.2
05/06/2024,5,907.2
05/06/2024,6,907.56
05/06/2024,7,906.12
05/06/2024,8,906.48
05/06/2024,9,907.2
05/06/2024,10,906.84
05/06/2024,11,906.48
05/06/2024,12,907.2
05/06/2024,13,907.2
05/06/2024,14,906.12
05/06/2024,15,905.4
05/06/2024,16,905.04
05/06/2024,17,906.12
05/06/2024,18,906.84
05/06/2024,19,906.84
05/06/2024,20,907.2
05/06/2024,21,906.84
05/06/2024,22,906.48
05/06/2024,23,907.92
05/06/2024,24,907.2
06/06/2024,1,906.84
06/06/2024,2,906.84
06/06/2024,3,906.84
06/06/2024,4,906.84
06/06/2024,5,906.48
06/06/2024,6,905.76
06/06/2024,7,906.48
06/06/2024,8,906.48
06/06/2024,9,907.56
06/06/2024,10,906.12
06/06/2024,11,905.76
06/06/2024,12,906.12
06/06/2024,13,789.12
06/06/2024,14,886.68
06/06/2024,15,885.96
06/06/2024,16,887.04
06/06/2024,17,887.04
06/06/2024,18,888.12
06/06/2024,19,889.2
06/06/2024,20,888.12
06/06/2024,21,887.76
06/06/2024,22,887.76
06/06/2024,23,888.12
06/06/2024,24,888.12
07/06/2024,1,888.48
07/06/2024,2,888.12
07/06/2024,3,887.4
07/06/2024,4,887.04
07/06/2024,5,887.04
07/06/2024,6,888.48
07/06/2024,7,921.6
07/06/2024,8,921.6
07/06/2024,9,921.6
07/06/2024,10,920.88
07/06/2024,11,920.52
07/06/2024,12,920.52
07/06/2024,13,921.24
07/06/2024,14,920.88
07/06/2024,15,920.16
07/06/2024,16,920.52
07/06/2024,17,920.88
07/06/2024,18,921.6
07/06/2024,19,922.32
07/06/2024,20,922.68
07/06/2024,21,923.04
07/06/2024,22,922.32
07/06/2024,23,921.6
07/06/2024,24,921.96
08/06/2024,1,921.6
08/06/2024,2,921.96
08/06/2024,3,920.88
08/06/2024,4,921.6
08/06/2024,5,921.24
08/06/2024,6,921.24
08/06/2024,7,921.6
08/06/2024,8,921.24
08/06/2024,9,920.88
08/06/2024,10,921.24
08/06/2024,11,921.6
08/06/2024,12,920.88
08/06/2024,13,919.8
08/06/2024,14,920.16
08/06/2024,15,920.16
08/06/2024,16,919.8
08/06/2024,17,919.8
08/06/2024,18,919.8
08/06/2024,19,921.6
08/06/2024,20,921.6
08/06/2024,21,920.88
08/06/2024,22,921.6
08/06/2024,23,921.6
08/06/2024,24,921.24
09/06/2024,1,920.52
09/06/2024,2,920.88
09/06/2024,3,920.88
09/06/2024,4,921.24
09/06/2024,5,920.16
09/06/2024,6,918.72
09/06/2024,7,921.6
09/06/2024,8,921.24
09/06/2024,9,920.16
09/06/2024,10,920.52
09/06/2024,11,919.44
09/06/2024,12,919.8
09/06/2024,13,920.16
09/06/2024,14,919.8
09/06/2024,15,918.72
09/06/2024,16,918.36
09/06/2024,17,919.08
09/06/2024,18,920.88
09/06/2024,19,920.88
09/06/2024,20,920.52
09/06/2024,21,920.52
09/06/2024,22,920.88
09/06/2024,23,920.52
09/06/2024,24,921.96
10/06/2024,1,921.6
10/06/2024,2,921.24
10/06/2024,3,920.88
10/06/2024,4,920.52
10/06/2024,5,920.16
10/06/2024,6,919.8
10/06/2024,7,919.8
10/06/2024,8,920.16
10/06/2024,9,919.8
10/06/2024,10,919.8
10/06/2024,11,919.44
10/06/2024,12,919.44
10/06/2024,13,919.8
10/06/2024,14,918.36
10/06/2024,15,919.08
10/06/2024,16,920.88
10/06/2024,17,925.2
10/06/2024,18,926.28
10/06/2024,19,926.64
10/06/2024,20,926.64
10/06/2024,21,925.92
10/06/2024,22,925.92
10/06/2024,23,926.28
10/06/2024,24,925.92
11/06/2024,1,925.92
11/06/2024,2,924.84
11/06/2024,3,925.56
11/06/2024,4,925.92
11/06/2024,5,925.92
11/06/2024,6,925.56
11/06/2024,7,925.92
11/06/2024,8,925.2
11/06/2024,9,925.2
11/06/2024,10,924.84
11/06/2024,11,925.56
11/06/2024,12,925.2
11/06/2024,13,924.48
11/06/2024,14,925.2
11/06/2024,15,924.48
11/06/2024,16,924.48
11/06/2024,17,925.2
11/06/2024,18,926.28
11/06/2024,19,926.64
11/06/2024,20,926.28
11/06/2024,21,925.56
11/06/2024,22,926.28
11/06/2024,23,926.28
11/06/2024,24,925.92
12/06/2024,1,925.92
12/06/2024,2,926.28
12/06/2024,3,926.28
12/06/2024,4,925.56
12/06/2024,5,925.92
12/06/2024,6,925.56
12/06/2024,7,926.28
12/06/2024,8,925.56
12/06/2024,9,925.92
12/06/2024,10,925.2
12/06/2024,11,926.28
12/06/2024,12,926.28
12/06/2024,13,924.84
12/06/2024,14,925.56
12/06/2024,15,924.12
12/06/2024,16,924.84
12/06/2024,17,924.84
12/06/2024,18,924.84
12/06/2024,19,925.56
12/06/2024,20,925.56
12/06/2024,21,925.92
12/06/2024,22,925.2
12/06/2024,23,925.92
12/06/2024,24,925.92
13/06/2024,1,924.48
13/06/2024,2,925.2
13/06/2024,3,925.2
13/06/2024,4,925.56
13/06/2024,5,924.84
13/06/2024,6,924.48
13/06/2024,7,924.12
13/06/2024,8,543.24
13/06/2024,9,912.24
13/06/2024,10,935.28
13/06/2024,11,932.04
13/06/2024,12,930.24
13/06/2024,13,931.32
13/06/2024,14,928.44
13/06/2024,15,928.8
13/06/2024,16,929.16
13/06/2024,17,930.24
13/06/2024,18,931.68
13/06/2024,19,932.4
13/06/2024,20,932.04
13/06/2024,21,931.68
13/06/2024,22,932.04
13/06/2024,23,931.68
13/06/2024,24,932.4
14/06/2024,1,932.76
14/06/2024,2,932.04
14/06/2024,3,932.4
14/06/2024,4,932.4
14/06/2024,5,932.4
14/06/2024,6,932.76
14/06/2024,7,931.32
14/06/2024,8,931.32
14/06/2024,9,931.68
14/06/2024,10,930.96
14/06/2024,11,931.32
14/06/2024,12,930.96
14/06/2024,13,931.32
14/06/2024,14,930.24
14/06/2024,15,930.24
14/06/2024,16,930.24
14/06/2024,17,930.24
14/06/2024,18,932.04
14/06/2024,19,932.04
14/06/2024,20,932.04
14/06/2024,21,932.4
14/06/2024,22,931.32
14/06/2024,23,931.32
14/06/2024,24,932.76
15/06/2024,1,933.12
15/06/2024,2,933.12
15/06/2024,3,933.12
15/06/2024,4,932.04
15/06/2024,5,932.76
15/06/2024,6,933.12
15/06/2024,7,932.4
15/06/2024,8,932.4
15/06/2024,9,933.48
15/06/2024,10,932.04
15/06/2024,11,931.32
15/06/2024,12,930.96
15/06/2024,13,931.68
15/06/2024,14,930.6
15/06/2024,15,930.6
15/06/2024,16,931.68
15/06/2024,17,930.24
15/06/2024,18,931.32
15/06/2024,19,932.4
15/06/2024,20,932.04
15/06/2024,21,932.4
15/06/2024,22,932.4
15/06/2024,23,931.68
15/06/2024,24,932.4
16/06/2024,1,932.4
16/06/2024,2,931.68
16/06/2024,3,931.68
16/06/2024,4,932.04
16/06/2024,5,931.68
16/06/2024,6,930.96
16/06/2024,7,931.32
16/06/2024,8,932.4
16/06/2024,9,932.04
16/06/2024,10,931.32
16/06/2024,11,931.32
16/06/2024,12,931.32
16/06/2024,13,931.32
16/06/2024,14,930.96
16/06/2024,15,930.96
16/06/2024,16,930.96
16/06/2024,17,930.96
16/06/2024,18,931.68
16/06/2024,19,932.04
16/06/2024,20,932.4
16/06/2024,21,931.68
16/06/2024,22,932.4
16/06/2024,23,932.04
16/06/2024,24,932.4
17/06/2024,1,932.4
17/06/2024,2,932.04
17/06/2024,3,931.68
17/06/2024,4,931.32
17/06/2024,5,931.32
17/06/2024,6,931.32
17/06/2024,7,931.68
17/06/2024,8,931.68
17/06/2024,9,932.4
17/06/2024,10,932.04
17/06/2024,11,930.6
17/06/2024,12,931.68
17/06/2024,13,931.68
17/06/2024,14,931.32
17/06/2024,15,930.96
17/06/2024,16,930.6
17/06/2024,17,930.24
17/06/2024,18,930.96
17/06/2024,19,931.68
17/06/2024,20,931.32
17/06/2024,21,931.68
17/06/2024,22,931.32
17/06/2024,23,930.96
17/06/2024,24,930.96
18/06/2024,1,931.32
18/06/2024,2,929.88
18/06/2024,3,929.88
18/06/2024,4,929.88
18/06/2024,5,929.88
18/06/2024,6,928.8
18/06/2024,7,929.16
18/06/2024,8,929.88
18/06/2024,9,930.6
18/06/2024,10,928.8
18/06/2024,11,928.8
18/06/2024,12,928.8
18/06/2024,13,928.8
18/06/2024,14,928.44
18/06/2024,15,928.8
18/06/2024,16,928.8
18/06/2024,17,928.8
18/06/2024,18,929.88
18/06/2024,19,929.52
18/06/2024,20,929.88
18/06/2024,21,929.52
18/06/2024,22,929.52
18/06/2024,23,929.88
18/06/2024,24,930.96
19/06/2024,1,930.6
19/06/2024,2,930.24
19/06/2024,3,929.88
19/06/2024,4,929.88
19/06/2024,5,930.24
19/06/2024,6,928.08
19/06/2024,7,929.88
19/06/2024,8,930.6
19/06/2024,9,929.52
19/06/2024,10,929.52
19/06/2024,11,929.16
19/06/2024,12,930.6
19/06/2024,13,929.52
19/06/2024,14,929.52
19/06/2024,15,929.88
19/06/2024,16,928.44
19/06/2024,17,929.88
19/06/2024,18,931.68
19/06/2024,19,930.96
19/06/2024,20,930.96
19/06/2024,21,930.6
19/06/2024,22,929.52
19/06/2024,23,930.24
19/06/2024,24,930.6
20/06/2024,1,929.52
20/06/2024,2,930.24
20/06/2024,3,930.6
20/06/2024,4,930.24
20/06/2024,5,929.88
20/06/2024,6,929.52
20/06/2024,7,929.52
20/06/2024,8,929.88
20/06/2024,9,928.8
20/06/2024,10,928.44
20/06/2024,11,929.52
20/06/2024,12,929.52
20/06/2024,13,929.16
20/06/2024,14,929.16
20/06/2024,15,928.44
20/06/2024,16,929.16
20/06/2024,17,929.52
20/06/2024,18,930.96
20/06/2024,19,929.88
20/06/2024,20,930.24
20/06/2024,21,929.52
20/06/2024,22,929.52
20/06/2024,23,929.52
20/06/2024,24,930.96
21/06/2024,1,929.52
21/06/2024,2,930.6
21/06/2024,3,930.24
21/06/2024,4,793.44
21/06/2024,5,632.16
21/06/2024,6,930.24
21/06/2024,7,930.6
21/06/2024,8,930.96
21/06/2024,9,930.24
21/06/2024,10,930.6
21/06/2024,11,929.52
21/06/2024,12,929.88
21/06/2024,13,928.08
21/06/2024,14,925.2
21/06/2024,15,276.84
21/06/2024,16,729
21/06/2024,17,917.64
21/06/2024,18,917.64
21/06/2024,19,918
21/06/2024,20,917.64
21/06/2024,21,918
21/06/2024,22,918.36
21/06/2024,23,918.72
21/06/2024,24,918.72
22/06/2024,1,918.36
22/06/2024,2,918.72
22/06/2024,3,918.36
22/06/2024,4,918
22/06/2024,5,918
22/06/2024,6,918.36
22/06/2024,7,918
22/06/2024,8,918
22/06/2024,9,918.36
22/06/2024,10,918
22/06/2024,11,915.12
22/06/2024,12,918
22/06/2024,13,917.64
22/06/2024,14,916.92
22/06/2024,15,916.92
22/06/2024,16,918
22/06/2024,17,916.92
22/06/2024,18,918.36
22/06/2024,19,918.36
22/06/2024,20,919.08
22/06/2024,21,918.72
22/06/2024,22,918.72
22/06/2024,23,918
22/06/2024,24,918.36
23/06/2024,1,918
23/06/2024,2,918
23/06/2024,3,917.64
23/06/2024,4,918.36
23/06/2024,5,918
23/06/2024,6,918.36
23/06/2024,7,919.08
23/06/2024,8,920.16
23/06/2024,9,919.44
23/06/2024,10,917.64
23/06/2024,11,916.92
23/06/2024,12,916.92
23/06/2024,13,917.28
23/06/2024,14,917.28
23/06/2024,15,916.92
23/06/2024,16,916.56
23/06/2024,17,585.72
23/06/2024,18,914.76
23/06/2024,19,916.92
23/06/2024,20,916.2
23/06/2024,21,916.2
23/06/2024,22,915.84
23/06/2024,23,916.56
23/06/2024,24,916.2
24/06/2024,1,915.48
24/06/2024,2,916.56
24/06/2024,3,917.28
24/06/2024,4,915.48
24/06/2024,5,915.84
24/06/2024,6,916.2
24/06/2024,7,916.2
24/06/2024,8,914.76
24/06/2024,9,915.12
24/06/2024,10,915.12
24/06/2024,11,914.76
24/06/2024,12,915.12
24/06/2024,13,914.76
24/06/2024,14,914.4
24/06/2024,15,914.76
24/06/2024,16,915.84
24/06/2024,17,915.12
24/06/2024,18,916.2
24/06/2024,19,916.2
24/06/2024,20,916.2
24/06/2024,21,915.48
24/06/2024,22,915.84
24/06/2024,23,916.2
24/06/2024,24,916.56
25/06/2024,1,915.84
25/06/2024,2,916.56
25/06/2024,3,916.2
25/06/2024,4,916.2
25/06/2024,5,915.48
25/06/2024,6,916.2
25/06/2024,7,915.84
25/06/2024,8,915.84
25/06/2024,9,915.84
25/06/2024,10,916.2
25/06/2024,11,914.4
25/06/2024,12,916.2
25/06/2024,13,914.76
25/06/2024,14,915.84
25/06/2024,15,915.48
25/06/2024,16,915.12
25/06/2024,17,915.12
25/06/2024,18,915.84
25/06/2024,19,917.28
25/06/2024,20,916.92
25/06/2024,21,916.2
25/06/2024,22,916.2
25/06/2024,23,916.56
25/06/2024,24,916.92
26/06/2024,1,916.56
26/06/2024,2,916.56
26/06/2024,3,916.92
26/06/2024,4,916.92
26/06/2024,5,916.56
26/06/2024,6,916.56
26/06/2024,7,915.48
26/06/2024,8,915.48
26/06/2024,9,915.48
26/06/2024,10,914.04
26/06/2024,11,914.4
26/06/2024,12,914.76
26/06/2024,13,914.76
26/06/2024,14,914.04
26/06/2024,15,914.04
26/06/2024,16,915.12
26/06/2024,17,913.68
26/06/2024,18,916.2
26/06/2024,19,916.56
26/06/2024,20,916.56
26/06/2024,21,915.84
26/06/2024,22,915.84
26/06/2024,23,915.48
26/06/2024,24,915.12
27/06/2024,1,915.12
27/06/2024,2,915.48
27/06/2024,3,915.84
27/06/2024,4,915.48
27/06/2024,5,915.12
27/06/2024,6,915.48
27/06/2024,7,939.6
27/06/2024,8,941.4
27/06/2024,9,941.76
27/06/2024,10,939.6
27/06/2024,11,937.8
27/06/2024,12,938.52
27/06/2024,13,938.52
27/06/2024,14,938.52
27/06/2024,15,937.8
27/06/2024,16,937.8
27/06/2024,17,937.44
27/06/2024,18,937.8
27/06/2024,19,937.8
27/06/2024,20,938.16
27/06/2024,21,937.8
27/06/2024,22,937.8
27/06/2024,23,937.8
27/06/2024,24,938.52
28/06/2024,1,938.52
28/06/2024,2,937.8
28/06/2024,3,937.44
28/06/2024,4,936.72
28/06/2024,5,936.72
